delivery_id,order_id,shipping_address,tracking_number,delivery_status,delivery_date
244,244,"06696 Patricia Circles Suite 475, Rosalesside, IL 48840",TRACK000244,cancelled,2023-12-04 04:29:02.675835
245,245,"55872 Davis Mill, South Leahborough, IL 25926",TRACK000245,in_transit,2024-01-11 03:23:44.308090
246,246,"3532 Watkins Inlet Suite 114, Shannonton, OH 87002",TRACK000246,cancelled,2024-08-17 09:37:18.983315
247,247,"512 Young Drive Suite 389, East Nicole, IN 97796",TRACK000247,processing,2024-04-05 19:32:41.326262
248,248,"973 Gallagher Trace, South Andrewstad, VI 82819",TRACK000248,in_transit,2023-11-21 08:29:15.107133
249,249,"20184 Cunningham Hills, West Angela, ID 16299",TRACK000249,cancelled,2024-04-24 23:24:05.759199
250,250,"48876 Colleen Motorway Apt. 896, Rhondafort, IN 17481",TRACK000250,in_transit,2024-01-01 10:07:50.392932
251,251,"37573 White Forks Suite 378, South Tammyland, AS 25163",TRACK000251,cancelled,2024-02-28 18:19:45.548399
252,252,"790 Sophia Pine Apt. 550, Martinezland, CO 85293",TRACK000252,processing,2024-06-24 07:12:33.574894
253,253,"16854 Kelsey Lakes Suite 483, Sampsonbury, TN 06242",TRACK000253,cancelled,2023-10-22 22:30:47.985285
254,254,"0590 Megan Pass Suite 292, Jonesfurt, ME 84269",TRACK000254,in_transit,2024-03-27 02:47:16.905010
255,255,"0729 Armstrong Wall, West Christopherport, DE 97191",TRACK000255,in_transit,2024-01-11 19:48:03.928296
256,256,"553 Wright Road Suite 493, East Amy, MT 81934",TRACK000256,in_transit,2024-03-26 03:57:01.088076
257,257,"8053 Jones Mall, East Laura, WV 01790",TRACK000257,returned,2024-02-28 07:14:08.292100
258,258,"USS Dawson, FPO AA 94838",TRACK000258,returned,2024-09-18 22:33:39.110917
259,259,"23221 Kyle Ways, Lake Joe, AR 65856",TRACK000259,returned,2024-05-05 05:21:32.290910
260,260,"38952 Stacey Passage Apt. 329, Port Nicholas, MN 34300",TRACK000260,in_transit,2024-03-06 12:19:08.870820
261,261,"322 Marc Wall, West Andrewborough, WI 46903",TRACK000261,processing,2024-01-05 03:30:38.358778
262,262,"788 Lauren Skyway Suite 653, Janeborough, VT 16412",TRACK000262,processing,2024-01-14 22:37:23.785584
263,263,"107 Samantha Crest Suite 746, North Brucemouth, GA 91961",TRACK000263,in_transit,2024-08-08 10:32:39.833762
264,264,"186 Peter Radial, North Shawn, DC 19508",TRACK000264,returned,2024-05-10 20:14:11.748372
265,265,"7413 Juan Falls, West Jillbury, MS 71681",TRACK000265,delivered,2024-02-15 07:44:42.595003
266,266,"190 Nathaniel Loaf Apt. 494, Tracychester, OH 64792",TRACK000266,delivered,2024-07-17 15:15:13.853689
267,267,"5464 Bolton Plains Apt. 369, Derrickside, KS 02720",TRACK000267,delivered,2023-11-18 09:01:34.774208
268,268,"8952 Darren Village Apt. 477, Robertburgh, DC 37902",TRACK000268,returned,2024-02-22 05:09:34.310970
269,269,"6432 Nicole Port Apt. 313, Port Thomaston, PR 59668",TRACK000269,delivered,2024-05-29 02:10:30.441359
270,270,"3541 Underwood Circle Apt. 249, Lake Jerry, MH 84451",TRACK000270,delivered,2024-03-30 18:03:16.170000
271,271,"7236 Ross Shoals, Port Sydney, MA 10370",TRACK000271,delivered,2024-02-26 02:43:24.153709
272,272,"548 Ryan Junctions, Brettton, NJ 69650",TRACK000272,in_transit,2024-01-11 04:56:09.671469
273,273,"465 Mitchell Ranch Suite 423, Lake Annatown, GA 80492",TRACK000273,in_transit,2024-07-21 22:19:19.667637
274,274,"8921 Harmon Points Apt. 037, North William, AK 37749",TRACK000274,cancelled,2023-11-23 01:09:44.846598
275,275,"64139 Kathleen Neck, Johntown, RI 48586",TRACK000275,delivered,2023-11-22 09:47:52.006767
276,276,"68437 Jamie Centers Suite 472, Collinsview, CO 93085",TRACK000276,delivered,2023-12-09 10:03:34.537122
277,277,"2603 Miranda Isle, South Dawn, AL 64611",TRACK000277,in_transit,2024-09-18 01:34:12.918896
278,278,"Unit 4096 Box 7997, DPO AE 16029",TRACK000278,returned,2023-12-28 05:09:19.299920
279,279,"722 Russell Plaza, Andrewfort, MA 53082",TRACK000279,returned,2023-11-12 02:53:43.586023
280,280,"821 Mary Village Suite 919, Laurenview, NC 51472",TRACK000280,cancelled,2024-01-26 15:10:07.695322
281,281,"098 Wanda Track Apt. 464, New Johnshire, NY 18587",TRACK000281,returned,2024-03-06 08:05:01.734874
282,282,"25062 Melissa Freeway, Thomasshire, NH 10742",TRACK000282,in_transit,2024-08-24 03:30:10.476924
283,283,"0754 Smith Lodge, Rogerbury, LA 32685",TRACK000283,cancelled,2024-07-29 18:04:12.109182
284,284,"0016 White Via Suite 734, Port Tonibury, FM 20798",TRACK000284,returned,2023-12-25 15:11:02.585797
285,285,"Unit 5941 Box 8894, DPO AA 80017",TRACK000285,delivered,2024-09-18 14:59:28.140880
286,286,"073 Ronald Ford Suite 850, Tranbury, AS 12360",TRACK000286,processing,2024-08-24 05:51:36.146141
287,287,"988 Michael Burg, Kathleenton, NV 46721",TRACK000287,processing,2024-10-09 03:35:17.954642
288,288,"06201 Mike Orchard Suite 328, New Kevin, TX 13766",TRACK000288,processing,2024-03-23 22:45:57.967355
289,289,"16417 Mayer Isle, New Summershire, CO 73227",TRACK000289,processing,2024-07-05 10:26:42.945278
290,290,"441 Ann Burgs Suite 586, Jimenezmouth, WI 27246",TRACK000290,cancelled,2023-11-05 20:54:22.062423
291,291,"USS Chapman, FPO AP 82138",TRACK000291,processing,2024-09-28 02:02:51.817336
292,292,"095 Eric Meadows Suite 016, Kellyshire, GU 82413",TRACK000292,in_transit,2023-10-28 19:57:41.129688
293,293,"499 Sparks Fords, Robertsville, AK 09584",TRACK000293,delivered,2024-08-30 02:12:26.404508
294,294,"17820 Wendy Cape Apt. 680, Jamieburgh, MP 30072",TRACK000294,cancelled,2023-11-02 21:46:05.520495
295,295,"50544 Gonzalez Estates, Jenniferport, PW 57528",TRACK000295,cancelled,2024-01-08 21:33:13.464753
296,296,"771 Hughes Highway Suite 901, East John, AR 86158",TRACK000296,cancelled,2023-10-21 06:22:08.356707
297,297,"9855 Orozco Knolls Apt. 348, Phillipsport, GU 98501",TRACK000297,delivered,2024-01-21 06:13:56.312409
298,298,"958 Thompson Glens, South Ashleymouth, MH 08452",TRACK000298,delivered,2023-10-29 22:02:15.429590
299,299,"USS Alexander, FPO AE 63073",TRACK000299,delivered,2024-07-01 04:43:45.458985
300,300,"1137 Robertson Highway, Jackmouth, NM 42593",TRACK000300,delivered,2024-06-16 15:28:35.664296
301,301,"40432 Stone Camp, Port Brett, WV 04155",TRACK000301,in_transit,2024-07-27 12:43:26.406896
302,302,"00445 Marcus Forest, Gallegosport, MT 38478",TRACK000302,in_transit,2024-09-27 16:58:22.114631
303,303,"1308 Sarah Skyway Suite 509, Tiffanytown, NC 07910",TRACK000303,in_transit,2024-06-03 08:18:25.080783
304,304,"11428 Sean Ports, West Dillon, ME 90106",TRACK000304,returned,2024-08-15 05:32:52.279856
305,305,"01776 Sean Plains, Bowenport, UT 21861",TRACK000305,processing,2024-08-09 02:21:17.497696
306,306,"8548 Singh Mall, West Heidifort, CT 36097",TRACK000306,returned,2023-12-23 14:57:04.589627
307,307,"20589 Dustin Springs Apt. 410, Allentown, MO 05642",TRACK000307,cancelled,2023-11-28 01:04:06.026577
308,308,"5578 Harry Rest Apt. 613, South Daniel, MI 12464",TRACK000308,delivered,2023-11-10 02:34:43.181678
309,309,"56890 Amber Ford, Lake Elizabethfort, MA 11789",TRACK000309,in_transit,2024-08-28 11:12:57.540632
310,310,"612 Patrick Centers Apt. 435, Smithmouth, AK 78560",TRACK000310,returned,2024-01-30 12:59:32.669037
311,311,"201 Courtney Well Suite 925, Rachelmouth, OK 22223",TRACK000311,cancelled,2023-10-24 09:55:52.812353
312,312,"6440 Justin Run, Taylorbury, MO 24067",TRACK000312,in_transit,2024-01-25 22:36:01.339614
313,313,"986 Wilson Forge, Port Sandraport, MN 75343",TRACK000313,cancelled,2023-11-21 07:13:07.280323
314,314,"915 Jane Forges, Alyssaborough, DC 14069",TRACK000314,processing,2024-07-21 10:03:12.744004
315,315,"764 Dylan Road Apt. 856, South Connie, MA 19223",TRACK000315,cancelled,2024-06-05 15:08:48.185099
316,316,"65096 Camacho Ways, Smithchester, VT 50053",TRACK000316,delivered,2024-07-10 19:42:10.282814
317,317,"0531 Jesse Manors, Moorebury, AK 65920",TRACK000317,cancelled,2024-04-01 06:26:15.922826
318,318,"17411 Walton Course, Marthaland, AS 05701",TRACK000318,in_transit,2024-06-24 05:28:27.288778
319,319,"42329 Jackie River, Gileschester, MO 33389",TRACK000319,delivered,2024-01-12 07:14:56.011796
320,320,"7811 Underwood Fort, West Laurie, PA 35276",TRACK000320,delivered,2024-06-12 16:53:04.402235
321,321,"7921 Thompson Fork, Burtonberg, NH 06155",TRACK000321,returned,2024-01-08 19:54:37.614171
322,322,"208 Ann Spurs Suite 846, Port Catherinefort, HI 09656",TRACK000322,cancelled,2024-05-02 08:37:48.477304
323,323,"982 Stevenson Glens, Georgeberg, WY 61423",TRACK000323,in_transit,2023-10-30 21:49:52.102125
324,324,"1024 Rubio Court, Dorisport, OH 63606",TRACK000324,returned,2023-12-14 04:36:39.784646
325,325,"Unit 6195 Box 2608, DPO AA 29805",TRACK000325,returned,2023-12-31 13:47:53.664650
326,326,"06112 Graves Shoal Apt. 641, Adamshire, AK 70417",TRACK000326,delivered,2024-02-25 08:16:54.739561
327,327,"4755 Jeffrey Square Suite 227, Lake Kylemouth, PW 01497",TRACK000327,processing,2024-03-05 20:58:09.136402
328,328,"USNV Mccarthy, FPO AP 72777",TRACK000328,returned,2024-02-25 02:32:51.593434
329,329,"014 Wilson Falls Suite 147, East Jesusport, FL 53663",TRACK000329,processing,2024-08-01 14:04:40.190310
330,330,"3274 Price Flats, Butlertown, WA 54142",TRACK000330,cancelled,2024-09-12 07:09:32.488201
331,331,"190 Brenda Shoals Apt. 475, Johnmouth, AL 85686",TRACK000331,returned,2024-03-09 01:13:22.276641
332,332,"89938 Henry Summit Suite 058, North Amybury, NY 11804",TRACK000332,returned,2024-08-11 01:55:52.892595
333,333,"7596 Mario Isle, Jonestown, VA 30299",TRACK000333,in_transit,2023-11-04 07:08:05.164910
334,334,"521 Doris Junction, West Jamesport, RI 92083",TRACK000334,delivered,2024-05-14 13:33:48.150956
335,335,"53360 Gardner Unions, Burkeland, ND 10527",TRACK000335,delivered,2024-06-25 08:09:20.920028
336,336,"05099 Stevens Port Apt. 459, Thomasview, TN 65918",TRACK000336,returned,2023-11-08 00:23:19.871999
337,337,"2445 Wiley Road, Tylermouth, GU 90842",TRACK000337,returned,2024-09-23 01:08:03.597967
338,338,"434 Sara Motorway Suite 196, Alvarezfort, AS 67407",TRACK000338,processing,2024-02-13 19:14:31.268208
339,339,"Unit 5157 Box 2723, DPO AA 63611",TRACK000339,cancelled,2024-07-24 05:43:12.861642
340,340,"Unit 2162 Box 6807, DPO AP 03837",TRACK000340,returned,2023-12-19 13:06:47.189497
341,341,"22730 Li Pike Apt. 177, Penaview, MO 26674",TRACK000341,delivered,2024-02-23 05:06:07.344840
342,342,"24641 William Locks, West Richard, NH 53345",TRACK000342,delivered,2024-01-17 23:36:19.255078
343,343,"666 David Island Apt. 803, West Karenburgh, AK 11628",TRACK000343,in_transit,2024-05-30 01:47:11.068257
344,344,"7071 Miller Mill Suite 314, Victoriaton, FM 64073",TRACK000344,delivered,2023-12-01 10:20:48.399924
345,345,"89723 Fernandez Loaf, East Linda, NY 99703",TRACK000345,cancelled,2024-03-17 11:30:30.707655
346,346,"PSC 8918, Box 5535, APO AA 70572",TRACK000346,returned,2024-05-30 05:07:20.131809
347,347,"9929 Maureen Highway Suite 291, North Nicholas, NH 49076",TRACK000347,processing,2024-05-15 14:03:21.989758
348,348,"USNS Williams, FPO AP 61295",TRACK000348,in_transit,2024-09-25 06:59:38.586030
349,349,"4851 Wayne Flat Suite 137, Port Jennifer, OH 03440",TRACK000349,delivered,2024-03-28 16:51:30.332302
350,350,"45942 Young Underpass Suite 457, South Nicolemouth, NH 35726",TRACK000350,in_transit,2024-09-13 19:16:16.089784
351,351,"9160 Sanders Mews Suite 522, Kempview, NY 31306",TRACK000351,returned,2023-11-06 02:44:06.972051
352,352,"1621 Matthews Way, Robinsonton, KS 02042",TRACK000352,processing,2024-02-11 20:45:04.921975
353,353,"3946 Amy Motorway, Davidmouth, AR 14963",TRACK000353,returned,2023-11-14 08:12:38.727523
354,354,"16904 John Forest, Fitzgeraldchester, IA 13779",TRACK000354,delivered,2024-08-03 17:56:01.274215
355,355,"903 Joseph Course, Watkinsport, FL 20944",TRACK000355,cancelled,2024-09-08 13:00:30.534681
356,356,"069 Jacob Trace, North Bill, CT 38811",TRACK000356,cancelled,2024-08-26 18:32:15.346447
357,357,"USNV Hopkins, FPO AE 65142",TRACK000357,in_transit,2023-11-21 04:42:13.309977
358,358,"60649 Adrian Center Apt. 708, Brockborough, DE 75073",TRACK000358,processing,2024-02-24 06:00:22.096547
359,359,"562 Sierra Mountains Suite 838, West Bobby, NY 10750",TRACK000359,delivered,2024-03-26 01:17:49.627046
360,360,"64951 Sherman Fords Apt. 798, Michaelberg, DC 98515",TRACK000360,in_transit,2024-02-21 21:42:46.632986
361,361,"5287 Teresa Trail Suite 170, West Andrew, MT 57241",TRACK000361,processing,2024-03-04 12:16:33.586206
362,362,"4681 Craig Causeway Apt. 942, Harperfort, NV 81089",TRACK000362,in_transit,2024-04-22 05:48:47.933430
363,363,"55574 Gregory Loop, Danielview, PW 84289",TRACK000363,processing,2024-06-27 20:49:20.850200
364,364,"8536 Laura Meadow, Johnsonfort, SD 95625",TRACK000364,processing,2024-06-03 10:53:01.868165
365,365,"7952 Moore Valley Apt. 389, West Kendra, VA 78303",TRACK000365,delivered,2024-03-10 09:35:54.708147
366,366,"760 Kristi Cliff Suite 228, Wallschester, RI 63077",TRACK000366,cancelled,2024-01-06 15:15:58.257865
367,367,"3315 Hall Ways Apt. 453, New Shanefurt, WY 95987",TRACK000367,cancelled,2023-10-31 08:31:42.864073
368,368,"PSC 5857, Box 7534, APO AA 29828",TRACK000368,in_transit,2024-05-29 01:27:09.364429
369,369,"USS Merritt, FPO AP 48911",TRACK000369,cancelled,2024-08-12 16:00:34.293175
370,370,"75421 Sharon Course Apt. 857, North Charlotteville, MP 23661",TRACK000370,processing,2024-01-11 19:09:51.756258
371,371,"761 Molly Courts, Franklinmouth, SD 77482",TRACK000371,returned,2024-04-12 18:38:48.119330
372,372,"78849 Greer Lodge, Lake Jenniferland, KS 78458",TRACK000372,processing,2024-03-30 17:29:49.891819
373,373,"USNV Harris, FPO AP 12304",TRACK000373,delivered,2024-03-11 03:16:37.527571
374,374,"6498 Fitzgerald Turnpike, Donnafurt, VI 97214",TRACK000374,cancelled,2023-11-25 19:36:50.260306
375,375,"662 Seth Mill Apt. 979, Joseberg, MH 25172",TRACK000375,delivered,2023-11-14 15:30:13.906607
376,376,"USNV Hernandez, FPO AA 87676",TRACK000376,processing,2024-10-04 19:57:55.541839
377,377,"66366 Tate Islands Suite 429, Port Joseph, DE 91031",TRACK000377,in_transit,2024-02-25 11:01:52.806188
378,378,"Unit 7250 Box 1916, DPO AA 19596",TRACK000378,in_transit,2024-08-26 17:25:43.456418
379,379,"31568 Duarte Roads Suite 562, New Christopher, UT 56548",TRACK000379,returned,2024-09-10 00:31:56.088242
380,380,"0654 Jones Row Apt. 408, Debraville, FM 94129",TRACK000380,cancelled,2024-10-16 02:07:50.840853
381,381,"4059 Taylor Ferry Suite 026, Port Timothychester, WV 03413",TRACK000381,delivered,2024-06-09 17:42:33.364662
382,382,"USNS Stevenson, FPO AE 13049",TRACK000382,in_transit,2024-01-10 22:09:04.217885
383,383,"8870 Perez Viaduct Suite 697, Port Amyhaven, TX 24879",TRACK000383,returned,2024-03-17 04:49:25.348994
384,384,"92336 White Lane Suite 287, East Sandrastad, SC 05304",TRACK000384,in_transit,2024-07-08 22:54:42.163704
385,385,"PSC 9851, Box 8663, APO AP 81373",TRACK000385,cancelled,2024-04-06 11:32:12.707072
386,386,"6738 Monique Route Suite 738, Lake Bryan, MD 38628",TRACK000386,delivered,2023-12-13 19:09:58.425724
387,387,"580 Boyd Ramp, East Kevinport, FL 16150",TRACK000387,processing,2024-09-20 14:29:45.409966
388,388,"8355 Matthew Summit Suite 381, West Kellyfurt, IA 07646",TRACK000388,in_transit,2023-10-29 17:59:12.080352
389,389,"Unit 4202 Box 9277, DPO AA 46096",TRACK000389,returned,2024-09-08 20:02:26.889222
390,390,"6868 Jake Isle, East Christinabury, SC 83586",TRACK000390,processing,2023-12-15 21:31:50.334195
391,391,"9008 Castro Drive Apt. 196, East Daniel, AL 62125",TRACK000391,cancelled,2024-04-19 23:15:20.863501
392,392,"2945 Martha Skyway, Rangelberg, VA 81955",TRACK000392,processing,2024-04-18 00:29:02.550912
393,393,"107 Tara Lane Suite 545, New Madison, DC 51630",TRACK000393,delivered,2024-01-21 11:58:17.157917
394,394,"4321 Acevedo Walks, Smithstad, IL 04997",TRACK000394,returned,2024-08-20 08:25:14.513029
395,395,"25017 Madison Center Suite 149, Kathleenmouth, TX 48304",TRACK000395,processing,2024-05-29 05:54:49.729917
396,396,"483 Blair Mountains Suite 915, Carpenterburgh, OH 23372",TRACK000396,delivered,2024-01-14 03:47:31.903155
397,397,"USCGC Sharp, FPO AP 98955",TRACK000397,delivered,2023-12-07 07:28:13.202776
398,398,"7294 Martin Meadow Suite 968, Morrisbury, PR 64778",TRACK000398,delivered,2023-12-24 20:14:35.832118
399,399,"20425 Olson Isle Suite 462, Andersonland, MO 31547",TRACK000399,delivered,2024-05-06 23:14:04.977695
400,400,"54282 Alexander Turnpike, North Lisaside, FL 82563",TRACK000400,delivered,2024-02-06 01:19:34.934298
401,401,"54079 Donna Centers Apt. 944, Rhondahaven, MA 61646",TRACK000401,returned,2024-02-11 14:32:38.623940
402,402,"3667 Collin Cliffs Apt. 718, North Andrewburgh, MT 93095",TRACK000402,returned,2023-11-21 02:57:41.374619
403,403,"661 Carr Mall, South Marcusview, NV 37335",TRACK000403,cancelled,2023-12-16 11:52:30.773316
404,404,"7056 Martha Shoal Suite 227, Bakermouth, VT 99589",TRACK000404,cancelled,2024-02-12 19:01:27.139834
405,405,"768 Merritt Hill, New Jeffreyhaven, ME 73998",TRACK000405,cancelled,2024-03-22 02:33:33.602404
406,406,"0572 Eric Unions Apt. 875, Port Marcusburgh, ID 54179",TRACK000406,cancelled,2024-06-09 14:32:17.114842
407,407,"7025 Amy Common, Englishfort, WV 85570",TRACK000407,in_transit,2024-09-24 23:38:36.820729
408,408,"98552 Chapman Flat Suite 995, Craigbury, SD 67810",TRACK000408,in_transit,2024-03-09 18:25:01.393523
409,409,"USCGC Lowe, FPO AE 65457",TRACK000409,returned,2024-02-25 08:55:30.605849
410,410,"573 Patrick Drive Apt. 721, East Ashley, MN 13438",TRACK000410,processing,2024-01-16 02:21:39.694344
411,411,"387 Ochoa Falls, Lake Kimberly, SC 14446",TRACK000411,returned,2024-04-15 00:36:37.432924
412,412,"4395 Stephanie Plains, Debrastad, ID 64875",TRACK000412,returned,2023-11-08 17:55:16.220153
413,413,"37264 Davis Square, Saraland, DE 46555",TRACK000413,returned,2024-01-11 19:55:39.531115
414,414,"99423 Mendez Expressway, Williamhaven, UT 83091",TRACK000414,cancelled,2024-06-16 02:14:24.089509
415,415,"60239 Chelsea Park Apt. 932, New Roberttown, OK 94839",TRACK000415,delivered,2024-08-05 08:24:12.905231
416,416,"212 Ford Course, Kellybury, KS 63252",TRACK000416,in_transit,2024-08-17 13:35:44.289701
417,417,"198 Victoria Highway, Javierside, PW 16870",TRACK000417,returned,2024-06-01 12:28:01.882648
418,418,"8580 Rachel Flats Apt. 869, Perryland, OR 50087",TRACK000418,cancelled,2024-01-15 12:59:27.869642
419,419,"427 Brian River, Morrisfurt, AZ 66217",TRACK000419,cancelled,2024-07-31 10:18:57.530298
420,420,"7158 Hull Streets Apt. 820, Lanetown, SD 71424",TRACK000420,processing,2024-01-02 05:52:03.855736
421,421,"12867 Rebecca Stream Suite 559, North Travisville, AL 36094",TRACK000421,processing,2024-07-20 10:23:41.175246
422,422,"USNV Robinson, FPO AE 67732",TRACK000422,processing,2024-01-29 19:17:01.427003
423,423,"PSC 0268, Box 8140, APO AP 91986",TRACK000423,in_transit,2024-06-27 19:38:10.261631
424,424,"2982 Jennifer Curve Apt. 177, Charlesborough, TN 64742",TRACK000424,in_transit,2024-03-27 19:45:37.005751
425,425,"125 Jennifer Burgs, Carrbury, TN 55651",TRACK000425,processing,2024-06-01 11:51:58.421979
426,426,"409 Huber Meadow, Donaldstad, RI 65881",TRACK000426,in_transit,2023-11-20 04:53:12.925773
427,427,"USNS Waters, FPO AA 92571",TRACK000427,in_transit,2023-10-28 05:33:53.912139
428,428,"PSC 6765, Box 3188, APO AP 17329",TRACK000428,returned,2024-08-01 08:46:05.112687
429,429,"3302 Mary River, Alyssahaven, ME 42940",TRACK000429,in_transit,2024-02-23 03:21:28.083775
430,430,"507 Brenda Ranch Suite 069, Port Noah, ME 17535",TRACK000430,processing,2024-01-25 11:03:27.459646
431,431,"37107 Brown Springs, West Kevinfurt, WY 48530",TRACK000431,returned,2024-08-18 21:27:38.148882
432,432,"PSC 3943, Box 6957, APO AP 82482",TRACK000432,in_transit,2024-09-13 17:28:31.615185
433,433,"90491 Megan Plains Apt. 654, Cynthiaborough, IL 16099",TRACK000433,in_transit,2024-08-25 06:24:40.145396
434,434,"96958 Hunter Viaduct, Port Jonathan, KY 79767",TRACK000434,in_transit,2023-12-24 07:09:22.708320
